__template__;__title__;__vraag__;__mc1Goed__;__mc2Fout__;__mc3Fout__;__mc4Fout__;__fill1Goed__;__fill2Goed__;__fill3Goed__;__fill4Goed__;__fill5Goed__;__fill6Goed__;__fill7Goed__;__fill8Goed__;__openModelAntwoord__;__openCriterium1__;__openCriterium2__;__openCriterium3__;__openCriterium4__;__1Jaar__;__2Hoofdstuk__;__3Deel__;__4Pargrf__;__5Taal__;__6Omvang__;__7Type__;__8Bron__;__meta__
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fill;Frankrijk;Frankrijk;;;;;la France;;;;;;;;;;;;;1HV;H01;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253920,253930,253931,253934,253936]}"
fill;de vakantie;de vakantie;;;;;les vacances v mv;les vacances vmv;les vacances v;les vacances;;;;;;;;;;1HV;H01;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253920,253930,253931,253934,253936]}"
fill;het zwembad;het zwembad;;;;;la piscine;;;;;;;;;;;;;1HV;H01;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253920,253930,253931,253934,253936]}"
fill;een beetje;een beetje;;;;;un peu;;;;;;;;;;;;;1HV;H01;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253920,253930,253931,253934,253936]}"
fill;pas op;pas op;;;;;attention;;;;;;;;;;;;;1HV;H01;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253920,253930,253931,253934,253936]}"
fill;ik ben;ik ben;;;;;je suis;;;;;;;;;;;;;1HV;H01;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253920,253930,253931,253934,253936]}"
fill;jij spreekt;jij spreekt;;;;;tu parles;;;;;;;;;;;;;1HV;H01;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253920,253930,253931,253934,253936]}"
fill;Frans;Frans;;;;;français;;;;;;;;;;;;;1HV;H01;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253920,253930,253931,253934,253936]}"
fill;hoi;hoi;;;;;salut;;;;;;;;;;;;;1HV;H01;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253920,253930,253931,253934,253936]}"
fill;hallo, goedendag;hallo, goedendag;;;;;bonjour;;;;;;;;;;;;;1HV;H01;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253920,253930,253931,253934,253936]}"
fill;klein;klein;;;;;petit(e);petit, petite;petit/petite;petit/ petite;petit /petite;petit / petite;petit,petite;petit ,petite;;;;;;1HV;H01;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253920,253930,253931,253934,253936]}"
fill;groot;groot;;;;;grand(e);grand, grande;grand/grande;grand/ grande;grand /grande;grand / grande;grand,grande;grand ,grande;;;;;;1HV;H01;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253920,253930,253931,253934,253936]}"
fill;oké;oké;;;;;d'accord;d' accord;;;;;;;;;;;;1HV;H01;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253920,253930,253931,253934,253936]}"
fill;maar;maar;;;;;mais;;;;;;;;;;;;;1HV;H01;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253920,253930,253931,253934,253936]}"
fill;voor;voor;;;;;pour;;;;;;;;;;;;;1HV;H01;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253920,253930,253931,253934,253936]}"
fill;en;en;;;;;et;;;;;;;;;;;;;1HV;H01;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253920,253930,253931,253934,253936]}"
fill;goed;goed;;;;;bien;bon(ne);bon, bonne;bon/bonne;bon/ bonne;bon /bonne;bon / bonne;bon,bonne;;;;;;1HV;H01;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253920,253930,253931,253934,253936]}"
fill;ik vind (het) leuk;ik vind (het) leuk;;;;;j'aime;j' aime;;;;;;;;;;;;1HV;H01;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253920,253930,253931,253934,253936]}"
fill;wij spelen;wij spelen;;;;;on joue;nous jouons;;;;;;;;;;;;1HV;H01;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253920,253930,253931,253934,253936]}"
fill;ik woon;ik woon;;;;;j'habite;j' habite;;;;;;;;;;;;1HV;H01;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253920,253930,253931,253934,253936]}"
fill;de familie, het gezin;de familie, het gezin;;;;;la famille;;;;;;;;;;;;;1HV;H01;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253921,253930,253931,253934,253936]}"
fill;de broer;de broer;;;;;le frère;;;;;;;;;;;;;1HV;H01;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253921,253930,253931,253934,253936]}"
fill;de zus;de zus;;;;;la sœur;la soeur;;;;;;;;;;;;1HV;H01;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253921,253930,253931,253934,253936]}"
fill;de hond;de hond;;;;;le chien;;;;;;;;;;;;;1HV;H01;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253921,253930,253931,253934,253936]}"
fill;de kat;de kat;;;;;le chat;;;;;;;;;;;;;1HV;H01;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253921,253930,253931,253934,253936]}"
fill;de vis;de vis;;;;;le poisson;;;;;;;;;;;;;1HV;H01;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253921,253930,253931,253934,253936]}"
fill;de dag;de dag;;;;;le jour;la journée;;;;;;;;;;;;1HV;H01;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253921,253930,253931,253934,253936]}"
fill;het meisje;het meisje;;;;;la fille;;;;;;;;;;;;;1HV;H01;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253921,253930,253931,253934,253936]}"
fill;de jongen;de jongen;;;;;le garçon;;;;;;;;;;;;;1HV;H01;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253921,253930,253931,253934,253936]}"
fill;de vriend;de vriend;;;;;le copain;l'ami;l' ami;l'ami m;l' ami m;;;;;;;;;1HV;H01;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253921,253930,253931,253934,253936]}"
fill;de tent;de tent;;;;;la tente;;;;;;;;;;;;;1HV;H01;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253921,253930,253931,253934,253936]}"
fill;er is, er zijn;er is, er zijn;;;;;il y a;;;;;;;;;;;;;1HV;H01;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253921,253930,253931,253934,253936]}"
fill;hier;hier;;;;;ici;;;;;;;;;;;;;1HV;H01;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253921,253930,253931,253934,253936]}"
fill;ook;ook;;;;;aussi;;;;;;;;;;;;;1HV;H01;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253921,253930,253931,253934,253936]}"
fill;waarom;waarom;;;;;pourquoi;;;;;;;;;;;;;1HV;H01;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253921,253930,253931,253934,253936]}"
fill;dus;dus;;;;;donc;;;;;;;;;;;;;1HV;H01;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253921,253930,253931,253934,253936]}"
fill;wij blijven;wij blijven;;;;;on reste;nous restons;;;;;;;;;;;;1HV;H01;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253921,253930,253931,253934,253936]}"
fill;het is;het is;;;;;c'est;c' est;;;;;;;;;;;;1HV;H01;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253921,253930,253931,253934,253936]}"
fill;eet smakelijk;eet smakelijk;;;;;bon appétit;;;;;;;;;;;;;1HV;H01;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253921,253930,253931,253934,253936]}"
fill;en jij?;en jij?;;;;;et toi?;et toi;;;;;;;;;;;;1HV;H01;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253918,253921,253930,253931,253934,253936]}"
fill;het strand;het strand;;;;;la plage;;;;;;;;;;;;;1HV;H01;EFGH;E;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253924,253930,253931,253934,253936]}"
fill;de zee;de zee;;;;;la mer;;;;;;;;;;;;;1HV;H01;EFGH;E;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253924,253930,253931,253934,253936]}"
fill;het probleem;het probleem;;;;;le problème;;;;;;;;;;;;;1HV;H01;EFGH;E;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253924,253930,253931,253934,253936]}"
fill;het bericht;het bericht;;;;;le message;;;;;;;;;;;;;1HV;H01;EFGH;E;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253924,253930,253931,253934,253936]}"
fill;het ding;het ding;;;;;le truc;la chose;;;;;;;;;;;;1HV;H01;EFGH;E;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253924,253930,253931,253934,253936]}"
fill;kijk;kijk;;;;;regarde;;;;;;;;;;;;;1HV;H01;EFGH;E;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253924,253930,253931,253934,253936]}"
fill;helpen;helpen;;;;;aider;;;;;;;;;;;;;1HV;H01;EFGH;E;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253924,253930,253931,253934,253936]}"
fill;wij zijn gek op;wij zijn gek op;;;;;on adore;nous adorons;;;;;;;;;;;;1HV;H01;EFGH;E;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253924,253930,253931,253934,253936]}"
fill;bedankt;bedankt;;;;;merci;dank je;dank u;dankjewel;dankuwel;;;;;;;;;1HV;H01;EFGH;E;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253924,253930,253931,253934,253936]}"
fill;niets te danken;niets te danken;;;;;de rien;;;;;;;;;;;;;1HV;H01;EFGH;E;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253924,253930,253931,253934,253936]}"
fill;vandaag;vandaag;;;;;aujourd'hui;aujourd' hui;;;;;;;;;;;;1HV;H01;EFGH;E;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253924,253930,253931,253934,253936]}"
fill;morgen;morgen;;;;;demain;;;;;;;;;;;;;1HV;H01;EFGH;E;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253924,253930,253931,253934,253936]}"
fill;hier is, hier zijn;hier is, hier zijn;;;;;voilà;voici;;;;;;;;;;;;1HV;H01;EFGH;E;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253924,253930,253931,253934,253936]}"
fill;dan;dan;;;;;alors;;;;;;;;;;;;;1HV;H01;EFGH;E;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253924,253930,253931,253934,253936]}"
fill;misschien;misschien;;;;;peut-être;;;;;;;;;;;;;1HV;H01;EFGH;E;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253924,253930,253931,253934,253936]}"
fill;veel;veel;;;;;beaucoup;;;;;;;;;;;;;1HV;H01;EFGH;E;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253924,253930,253931,253934,253936]}"
fill;in;in;;;;;dans;à;;;;;;;;;;;;1HV;H01;EFGH;E;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253924,253930,253931,253934,253936]}"
fill;iets;iets;;;;;quelque chose;;;;;;;;;;;;;1HV;H01;EFGH;E;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253924,253930,253931,253934,253936]}"
fill;mooi;mooi;;;;;beau;;;;;;;;;;;;;1HV;H01;EFGH;E;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253924,253930,253931,253934,253936]}"
fill;super;super;;;;;super;;;;;;;;;;;;;1HV;H01;EFGH;E;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253924,253930,253931,253934,253936]}"
fill;de vader;de vader;;;;;le père;;;;;;;;;;;;;1HV;H01;EFGH;F;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253925,253930,253931,253934,253936]}"
fill;de moeder;de moeder;;;;;la mère;;;;;;;;;;;;;1HV;H01;EFGH;F;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253925,253930,253931,253934,253936]}"
fill;de neef;de neef;;;;;le cousin;le neveu;;;;;;;;;;;;1HV;H01;EFGH;F;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253925,253930,253931,253934,253936]}"
fill;de nicht;de nicht;;;;;la cousine;la nièce;;;;;;;;;;;;1HV;H01;EFGH;F;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253925,253930,253931,253934,253936]}"
fill;de oom;de oom;;;;;l'oncle m;l' oncle m;l'oncle;l' oncle;;;;;;;;;;1HV;H01;EFGH;F;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253925,253930,253931,253934,253936]}"
fill;de tante;de tante;;;;;la tante;;;;;;;;;;;;;1HV;H01;EFGH;F;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253925,253930,253931,253934,253936]}"
fill;de grootvader;de grootvader;;;;;le grand-père;;;;;;;;;;;;;1HV;H01;EFGH;F;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253925,253930,253931,253934,253936]}"
fill;de grootmoeder;de grootmoeder;;;;;la grand-mère;;;;;;;;;;;;;1HV;H01;EFGH;F;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253925,253930,253931,253934,253936]}"
fill;de tuin;de tuin;;;;;le jardin;;;;;;;;;;;;;1HV;H01;EFGH;F;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253925,253930,253931,253934,253936]}"
fill;de foto;de foto;;;;;la photo;;;;;;;;;;;;;1HV;H01;EFGH;F;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253925,253930,253931,253934,253936]}"
fill;de muziek;de muziek;;;;;la musique;;;;;;;;;;;;;1HV;H01;EFGH;F;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253925,253930,253931,253934,253936]}"
fill;de tekening;de tekening;;;;;le dessin;;;;;;;;;;;;;1HV;H01;EFGH;F;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253925,253930,253931,253934,253936]}"
fill;de prijs;de prijs;;;;;le prix;;;;;;;;;;;;;1HV;H01;EFGH;F;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253925,253930,253931,253934,253936]}"
fill;grappig;grappig;;;;;drôle;;;;;;;;;;;;;1HV;H01;EFGH;F;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253925,253930,253931,253934,253936]}"
fill;gek;gek;;;;;fou;;;;;;;;;;;;;1HV;H01;EFGH;F;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253925,253930,253931,253934,253936]}"
fill;wij lachen;wij lachen;;;;;on rigole;nous rigolons;on rit;nous rions;;;;;;;;;;1HV;H01;EFGH;F;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253925,253930,253931,253934,253936]}"
fill;vaak;vaak;;;;;souvent;;;;;;;;;;;;;1HV;H01;EFGH;F;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253925,253930,253931,253934,253936]}"
fill;altijd;altijd;;;;;toujours;;;;;;;;;;;;;1HV;H01;EFGH;F;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253925,253930,253931,253934,253936]}"
fill;met;met;;;;;avec;;;;;;;;;;;;;1HV;H01;EFGH;F;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253925,253930,253931,253934,253936]}"
fill;echt;echt;;;;;vraiment;;;;;;;;;;;;;1HV;H01;EFGH;F;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253910,253919,253925,253930,253931,253934,253936]}"
fill;het ijsje;het ijsje;;;;;la glace;;;;;;;;;;;;;1HV;H02;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253920,253930,253931,253934,253936]}"
fill;de tafel;de tafel;;;;;la table;;;;;;;;;;;;;1HV;H02;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253920,253930,253931,253934,253936]}"
fill;de koffie;de koffie;;;;;le café;;;;;;;;;;;;;1HV;H02;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253920,253930,253931,253934,253936]}"
fill;lekker;lekker;;;;;bon;;;;;;;;;;;;;1HV;H02;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253920,253930,253931,253934,253936]}"
fill;duur;duur;;;;;cher;;;;;;;;;;;;;1HV;H02;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253920,253930,253931,253934,253936]}"
fill;ik neem;ik neem;;;;;je prends;;;;;;;;;;;;;1HV;H02;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253920,253930,253931,253934,253936]}"
fill;ik zou graag willen;ik zou graag willen;;;;;je voudrais;;;;;;;;;;;;;1HV;H02;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253920,253930,253931,253934,253936]}"
fill;het kost;het kost;;;;;ça coute;;;;;;;;;;;;;1HV;H02;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253920,253930,253931,253934,253936]}"
fill;jij kunt;jij kunt;;;;;tu peux;;;;;;;;;;;;;1HV;H02;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253920,253930,253931,253934,253936]}"
fill;komen;komen;;;;;venir;;;;;;;;;;;;;1HV;H02;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253920,253930,253931,253934,253936]}"
fill;liever hebben;liever hebben;;;;;préférer;;;;;;;;;;;;;1HV;H02;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253920,253930,253931,253934,253936]}"
fill;een hekel hebben aan;een hekel hebben aan;;;;;détester;;;;;;;;;;;;;1HV;H02;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253920,253930,253931,253934,253936]}"
fill;dol zijn op;dol zijn op;;;;;adorer;;;;;;;;;;;;;1HV;H02;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253920,253930,253931,253934,253936]}"
fill;aankomen;aankomen;;;;;arriver;;;;;;;;;;;;;1HV;H02;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253920,253930,253931,253934,253936]}"
fill;bellen;bellen;;;;;téléphoner;;;;;;;;;;;;;1HV;H02;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253920,253930,253931,253934,253936]}"
fill;oké;oké;;;;;d'accord;;;;;;;;;;;;;1HV;H02;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253920,253930,253931,253934,253936]}"
fill;dus;dus;;;;;donc;;;;;;;;;;;;;1HV;H02;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253920,253930,253931,253934,253936]}"
fill;en;en;;;;;et;;;;;;;;;;;;;1HV;H02;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253920,253930,253931,253934,253936]}"
fill;ook;ook;;;;;aussi;;;;;;;;;;;;;1HV;H02;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253920,253930,253931,253934,253936]}"
fill;voor mij;voor mij;;;;;pour moi;;;;;;;;;;;;;1HV;H02;ABCD;A;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253920,253930,253931,253934,253936]}"
fill;het voorgerecht;het voorgerecht;;;;;l'entrée (v);l'entrée v;l'entrée;;;;;;;;;;;1HV;H02;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253921,253930,253931,253934,253936]}"
fill;het hoofdgerecht;het hoofdgerecht;;;;;le plat principal;;;;;;;;;;;;;1HV;H02;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253921,253930,253931,253934,253936]}"
fill;het nagerecht;het nagerecht;;;;;le dessert;;;;;;;;;;;;;1HV;H02;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253921,253930,253931,253934,253936]}"
fill;de soep;de soep;;;;;la soupe;;;;;;;;;;;;;1HV;H02;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253921,253930,253931,253934,253936]}"
fill;de salade, de sla;de salade, de sla;;;;;la salade;;;;;;;;;;;;;1HV;H02;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253921,253930,253931,253934,253936]}"
fill;de groente;de groente;;;;;le légume;;;;;;;;;;;;;1HV;H02;ABCD;B;NL-FA;woord;fill;Noordhoff-gl6;"{""objective_ids"": [253905,253911,253918,253921,253930,253931,253934,253936]}"
